scenario	replication	iteration	farm_ID	farm_name	closed	full_time	legal_type	farm_age	farm_class	management_coeff	farm_size_class	econ_size_class	ec_size_ESU	total_ha	owned_ha	used_land	revenue	lu	ruminants	granivore	overheads	maintenance	annuity	depreciation	wages_paid	rent_paid	interest_paid	coupled_subs_unmod	decoupled_subs_unmod	total_premium_mod	econ_land_rent	rent_Arable_Land	rent_Grazing_Land	total_land_Arable_Land	total_land_Grazing_Land	rented_land_Arable_Land	rented_land_Grazing_Land	new_rent_Arable_Land	new_rent_Grazing_Land	new_rented_land_Arable_Land	new_rented_land_Grazing_Land	total_assets	total_fixed_assets	land_assets	liquidity	borrowed_capital	short_term_borrowed	profit	equity_capital	change_in_equity	net_investment	labour_input	family_labour	Withdrawal	farm_net_value_added	total_hh_income	off_farm_income	labour_substitution	global_strategy	display_modulation
RentVar	0          	3          	68         	CROP-FIF4  	0          	1          	1          	7          	4          	1.17048    	4          	6          	206.207    	102.96     	13.2       	102.96     	451641     	112        	112        	0          	2515.23    	10800      	48245.2    	20823.3    	5303.71    	33925.3    	35233.8    	36357.2    	0          	33221.5    	1334.73    	382        	327        	92.4       	10.56      	83.16      	6.6        	0          	0          	0          	0          	1.14366e+06	548438     	616040     	-126339    	369331     	267308     	139891     	654232     	31112      	131177     	4055.81    	3600       	108779     	214354     	139891     	0          	-1925      	0          	2          	
RentVar	0          	3          	69         	CROP-FIF4  	0          	1          	1          	26         	2          	0.845484   	4          	6          	274.262    	102.96     	13.2       	102.96     	594540     	198.8      	198.8      	0          	3960.66    	12248.2    	66386.1    	24514.1    	19585      	33925.3    	46522.2    	36357.2    	0          	33221.5    	2400.85    	382        	327        	92.4       	10.56      	83.16      	6.6        	0          	0          	0          	0          	1.42897e+06	837440     	616040     	-106134    	569048     	286864     	253303     	761138     	65135.7    	199486     	5283.18    	3600       	188167     	353335     	253303     	0          	-2279      	0          	2          	
RentVar	0          	3          	70         	DAIRY-FIF6 	0          	1          	1          	20         	2          	1.0156     	2          	5          	80.0767    	35.64      	14.52      	35.64      	216925     	49.5071    	49.5071    	0          	1270.45    	14901.5    	64764.4    	51143.9    	0          	17682.3    	9662.4     	12585.2    	0          	11826.7    	388.16     	1069.16    	327        	19.8       	15.84      	14.52      	6.6        	0          	0          	0          	0          	448237     	272411     	226970     	35618.2    	154887     	2133.9     	31860.8    	344311     	553.691    	-51143.9   	2829.73    	3600       	37475.9    	59205.6    	38029.6    	6168.8     	-1223.33   	0          	2          	
RentVar	0          	3          	71         	DAIRY-FIF6 	0          	1          	1          	26         	2          	1.03901    	2          	5          	80.0767    	35.64      	14.52      	35.64      	216925     	49.5071    	49.5071    	0          	1249.73    	14901.5    	64764.4    	41968.7    	0          	17739.7    	19492.3    	12585.2    	0          	11826.7    	321.225    	1073.11    	327        	19.8       	15.84      	14.52      	6.6        	0          	0          	0          	0          	640916     	455914     	226970     	-25517.3   	289762     	58920.9    	29183      	338227     	-832.202   	6031.3     	2829.73    	3600       	36184      	66415      	35351.8    	6168.8     	-1223.33   	0          	2          	
RentVar	0          	3          	72         	DAIRY-FIF6 	0          	1          	1          	20         	2          	1.06911    	2          	5          	77.9859    	34.32      	14.52      	34.32      	211010     	48.0417    	48.0417    	0          	1190.64    	13963      	60713.1    	40331.6    	0          	17379.6    	17237.4    	12119.1    	0          	11407.2    	288.881    	1078.03    	327        	19.8       	14.52      	14.52      	5.28       	0          	0          	0          	0          	594267     	407629     	226970     	-19849.3   	257108     	49506      	28487      	329409     	-2370.14   	89318.4    	2934.86    	3600       	36184      	63104      	33813.9    	5326.81    	-1371      	0          	2          	
RentVar	0          	3          	73         	DAIRY-FIF6 	0          	1          	1          	13         	2          	0.98078    	2          	5          	72.7453    	33         	14.52      	33         	197532     	45.2507    	45.2507    	0          	1105.57    	12043      	55297.5    	30040.1    	0          	11934.2    	21960.3    	11653      	0          	10987.7    	348.878    	822.892    	327        	17.16      	15.84      	11.88      	6.6        	1704.68    	0          	3.96       	0          	702077     	505147     	226970     	-43457.6   	332575     	71334.9    	33192      	335057     	1429.87    	51609.9    	2631.26    	3600       	39520.4    	67086.4    	40950.2    	7758.25    	-1171      	0          	2          	
RentVar	0          	3          	74         	DAIRY-FIF6 	0          	1          	1          	5          	2          	1.04079    	2          	5          	61.748     	29.04      	14.52      	29.04      	168442     	38.8662    	38.8662    	0          	902.435    	12981.5    	59348.8    	32667.9    	0          	7405.51    	24528.6    	10254.6    	0          	9729.14    	-378.817   	662.539    	327        	13.2       	15.84      	7.92       	6.6        	0          	0          	0          	0          	727921     	533619     	226970     	-84681.4   	350666     	97533.1    	11410      	302374     	-14077.7   	-32667.9   	2264.39    	3600       	36184      	43344.1    	22106.3    	10696.4    	-1023.33   	0          	2          	
RentVar	0          	3          	75         	DAIRY-FIF6 	0          	1          	1          	27         	2          	0.927175   	2          	5          	77.9859    	34.32      	14.52      	34.32      	211010     	48.0417    	48.0417    	0          	1312.71    	14901.5    	64764.4    	50651.7    	0          	19252.1    	9878.91    	12119.1    	0          	11407.2    	532.921    	1206.99    	327        	19.8       	14.52      	14.52      	5.28       	0          	0          	0          	0          	458573     	282255     	226970     	36369      	162122     	0          	34546.1    	348015     	1461.46    	-50651.7   	2787.19    	3600       	39594.1    	63662.2    	41055.5    	6509.41    	-1223.33   	0          	2          	
RentVar	0          	3          	76         	DAIRY-FIF6 	0          	1          	1          	28         	2          	0.963031   	2          	5          	77.9859    	34.32      	14.52      	34.32      	211010     	48.0417    	48.0417    	0          	1281.87    	14901.5    	64764.4    	37838      	0          	19610.4    	23227.5    	12119.1    	0          	11407.2    	434.506    	1231.67    	327        	19.8       	14.52      	14.52      	5.28       	0          	0          	0          	0          	727662     	538530     	226970     	-40904     	350484     	72982.2    	30846.2    	347625     	351.484    	-37838     	2787.19    	3600       	37004.1    	73684      	37355.6    	6509.41    	-1223.33   	0          	2          	
RentVar	0          	3          	77         	DAIRY-FIF7 	0          	1          	1          	23         	2          	1.053      	3          	6          	174.559    	67.32      	17.16      	67.32      	422065     	123.624    	123.624    	0          	2413.14    	25253.5    	117917     	78168.7    	0          	47672.9    	27823.8    	23772      	0          	21894.8    	724.586    	1204.4     	327        	44.88      	22.44      	35.64      	14.52      	1786.99    	0          	10.56      	0          	990647     	794965     	273850     	165625     	501758     	0          	61912      	677964     	6234.62    	-78168.7   	3758.5     	5400       	68823.4    	134070     	75058.1    	13146.1    	-1060.67   	0          	2          	
RentVar	0          	3          	78         	DAIRY-FIF7 	0          	1          	1          	23         	2          	1.08087    	3          	6          	180.316    	69.96      	17.16      	69.96      	437676     	127.218    	127.218    	0          	2445.61    	21865.5    	103292     	66246.3    	0          	48571.1    	25931.7    	24704.3    	0          	22733.8    	997.481    	1174.01    	327        	46.2       	23.76      	36.96      	15.84      	1757.98    	0          	10.56      	0          	948510     	740906     	273850     	182293     	472262     	0          	81753.6    	678414     	12184.1    	-66246.3   	3759.76    	5400       	82705.5    	152390     	94889.6    	13136      	-946.333   	0          	2          	
RentVar	0          	3          	79         	DAIRY-FIF7 	0          	1          	1          	28         	2          	1.15245    	3          	6          	174.559    	67.32      	17.16      	67.32      	422065     	123.624    	123.624    	0          	2277.82    	22905.5    	106225     	69767.3    	0          	46825.2    	25520.4    	23772      	0          	21894.8    	727.558    	1149.35    	403.757    	44.88      	22.44      	35.64      	14.52      	0          	1171.33    	0          	1.32       	933236     	729154     	273850     	153583     	461570     	0          	60999.3    	646179     	6074.55    	-69767.3   	3711.16    	5400       	68450      	130812     	74524.5    	13525.2    	-1013.33   	0          	2          	
